Fighter_Id,Full Name,Nickname,Ht.,Wt.,Stance,W,L,D,Belt,Round,KD,STR,TD,SUB,Ctrl,Sig. Str. %,Head_%,Body_%,Leg_%,Distance_%,Clinch_%,Ground_%,Sub. Att,Rev.,Weight_Class,Gender,Fighting Style
Cole 'The Cole Train' Smith,Cole Smith,The Cole Train,5.11,135.0,Orthodox,7,2,0,False,3.0,0.0,26.67,1.67,1.67,260.0,0.5,0.47,0.64,0.5,0.43,0.69,0.8,0.67,0.67,Bantamweight,Male,Wrestler
Braxton 'The Beautiful Monster' Smith,Braxton Smith,The Beautiful Monster,5.11,257.0,Orthodox,5,2,0,False,1.0,0.0,14.0,0.0,0.0,27.0,0.67,0.67,1.0,0.0,0.5,1.0,1.0,0.0,0.0,Heavyweight,Male,Striker
Elijah 'Swift' Smith,Elijah Smith,Swift,5.9,135.0,Orthodox,9,1,0,False,2.0,0.0,38.5,1.5,0.5,208.0,0.63,0.6,0.9,0.5,0.38,0.4,0.42,1.5,1.5,Bantamweight,Male,Wrestler
Jacobe 'Cobe' Smith,Jacobe Smith,Cobe,5.1,170.0,Southpaw,11,0,0,False,1.5,0.5,29.0,1.0,0.5,0.0,0.52,0.47,0.78,0.5,0.5,0.88,0.25,0.0,0.0,Welterweight,Male,Striker
Dmitrii 'The Lifeguard' Smoliakov,Dmitrii Smoliakov,The Lifeguard,6.2,253.0,Switch,9,3,0,False,1.33,0.0,6.67,0.0,0.0,27.67,0.38,0.35,0.27,0.22,0.27,0.21,0.48,0.0,0.0,Heavyweight,Male,Hybrid
Louis 'Da Last Samurai' Smolka,Louis Smolka,Da Last Samurai,5.9,135.0,Orthodox,17,9,0,False,2.18,0.12,43.94,1.06,1.12,183.24,0.52,0.45,0.71,0.72,0.44,0.64,0.59,1.29,0.59,Bantamweight,Male,Wrestler
Cameron 'The Baby-Faced Killa' Smotherman,Cameron Smotherman,The Baby-Faced Killa,5.9,135.0,Orthodox,12,6,0,False,3.0,0.0,61.0,0.0,0.0,122.33,0.35,0.27,0.65,0.9,0.34,0.63,0.0,0.33,0.0,Bantamweight,Male,Hybrid
Richie 'No Nickname' Smullen,Richie Smullen,No Nickname,5.9,155.0,Orthodox,3,1,1,False,1.0,0.0,7.0,2.0,0.0,100.0,0.77,0.6,1.0,1.0,0.6,0.0,1.0,0.0,0.0,Lightweight,Male,Striker
Peter 'No Nickname' Sobotta,Peter Sobotta,No Nickname,6.0,170.0,Southpaw,17,7,1,False,2.5,0.4,25.1,1.2,0.4,218.7,0.4,0.29,0.62,0.85,0.38,0.43,0.26,0.4,0.1,Welterweight,Male,Hybrid
Renato 'Babalu' Sobral,Renato Sobral,Babalu,6.1,205.0,Orthodox,37,11,0,False,2.0,0.0,16.2,1.6,1.7,248.6,0.5,0.36,0.54,0.84,0.39,0.46,0.45,1.7,0.1,Light Heavyweight,Male,Wrestler
Rameau 'The African Assassin' Thierry Sokoudjou,Rameau Thierry Sokoudjou,The African Assassin,5.1,205.0,Orthodox,18,18,0,False,1.67,0.33,20.0,0.67,0.67,8.33,0.38,0.24,0.63,0.72,0.35,0.58,0.5,0.67,0.0,Light Heavyweight,Male,Hybrid
Axel 'No Nickname' Sola,Axel Sola,No Nickname,6.2,170.0,Southpaw,11,0,1,False,3.0,1.0,45.0,1.0,0.0,185.0,0.42,0.43,0.45,0.0,0.38,0.71,1.0,0.0,0.0,Welterweight,Male,Striker
Joe 'No Nickname' Solecki,Joe Solecki,No Nickname,5.9,155.0,Orthodox,13,6,0,False,2.44,0.0,22.44,1.56,1.0,227.11,0.56,0.51,0.45,0.76,0.52,0.57,0.5,0.89,0.11,Lightweight,Male,Wrestler
Joe 'No Nickname' Son,Joe Son,No Nickname,5.4,236.0,Orthodox,0,4,0,False,1.0,0.0,0.0,1.0,1.0,125.42293236127986,0.44435156249999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Open Weight,Male,No Clear Style
Song 'The Assassin' Kenan,Song Kenan,The Assassin,6.0,170.0,Orthodox,22,9,0,False,2.18,0.45,44.0,0.27,0.0,31.09,0.56,0.49,0.72,0.72,0.55,0.46,0.46,0.0,0.09,Welterweight,Male,Striker
Song 'Kung Fu Kid' Yadong,Song Yadong,Kung Fu Kid,5.8,135.0,Orthodox,22,8,1,False,2.8,0.47,59.87,0.53,0.13,87.13,0.38,0.32,0.53,0.73,0.36,0.48,0.48,0.07,0.07,Bantamweight,Male,Striker
Chael 'No Nickname' Sonnen,Chael Sonnen,No Nickname,6.1,205.0,Southpaw,29,15,1,False,2.29,0.0,29.29,2.64,0.29,411.14,0.43,0.35,0.68,0.5,0.29,0.46,0.43,0.14,0.07,Light Heavyweight,Male,Wrestler
Jin 'No Nickname' Soo Son,Jin Soo Son,No Nickname,5.6,135.0,Orthodox,9,4,0,False,3.0,0.0,76.5,1.5,0.0,126.5,0.36,0.34,0.52,0.76,0.33,0.74,0.34,0.0,0.0,Bantamweight,Male,Striker
Benardo 'Lion King' Sopaj,Benardo Sopaj,Lion King,5.6,135.0,Orthodox,12,3,0,False,3.0,0.5,63.0,2.5,0.0,192.0,0.53,0.44,0.54,0.96,0.44,0.41,0.42,0.0,0.0,Bantamweight,Male,Striker
Sean 'No Nickname' Soriano,Sean Soriano,No Nickname,5.9,145.0,Orthodox,14,8,0,False,2.6,0.0,36.0,1.0,0.0,179.6,0.59,0.5,0.72,0.97,0.52,0.63,0.68,1.4,0.8,Featherweight,Male,Wrestler
Punahele 'Puna' Soriano,Punahele Soriano,Puna,5.11,170.0,Southpaw,11,4,0,False,2.0,0.67,45.67,0.67,0.0,92.67,0.57,0.42,0.74,0.69,0.5,0.65,0.45,0.56,0.11,Welterweight,Male,Striker
Dmitry 'Wicked Machine' Sosnovskiy,Dmitry Sosnovskiy,Wicked Machine,6.3,240.0,Orthodox,11,0,0,False,2.0,0.0,28.0,2.0,2.0,210.0,0.64,0.46,1.0,1.0,0.41,0.75,0.88,0.0,1.0,Heavyweight,Male,Wrestler
Ben 'Combat Wombat' Sosoli,Ben Sosoli,Combat Wombat,6.0,265.0,Southpaw,7,3,0,False,2.0,0.0,15.5,0.0,0.0,1.0,0.4,0.34,0.78,1.0,0.41,0.0,0.5,0.0,0.0,Heavyweight,Male,Hybrid
Krzysztof 'The Polish Experiment' Soszynski,Krzysztof Soszynski,The Polish Experiment,6.1,205.0,Open Stance,26,12,1,False,2.11,0.11,32.0,0.33,0.67,145.22,0.42,0.33,0.57,0.81,0.34,0.59,0.45,0.67,0.0,Light Heavyweight,Male,Wrestler
George 'No Nickname' Sotiropoulos,George Sotiropoulos,No Nickname,5.1,155.0,Orthodox,14,7,0,False,2.27,0.09,25.55,1.55,1.09,166.27,0.37,0.33,0.48,0.39,0.27,0.33,0.68,1.09,0.18,Lightweight,Male,Wrestler
Greg 'No Nickname' Soto,Greg Soto,No Nickname,5.11,170.0,Orthodox,9,4,0,False,2.33,0.0,32.33,1.0,0.67,43.33,0.47,0.4,0.73,0.67,0.32,0.74,1.0,0.67,0.0,Welterweight,Male,Striker
Alex 'Extremo' Soto,Alex Soto,Extremo,5.8,135.0,Southpaw,8,3,1,False,2.0,0.0,23.5,1.5,0.0,0.5,0.57,0.54,0.57,0.89,0.56,0.26,0.16,0.0,0.0,Bantamweight,Male,Striker
Joe 'One Bad Mofo' Soto,Joe Soto,One Bad Mofo,5.6,135.0,Orthodox,18,7,0,False,2.25,0.0,29.75,0.5,1.12,47.75,0.33,0.35,0.57,0.42,0.3,0.13,0.28,0.12,0.0,Bantamweight,Male,Hybrid
Andre 'The Asian Sensation' Soukhamthath,Andre Soukhamthath,The Asian Sensation,5.9,135.0,Orthodox,13,8,0,False,2.86,0.86,38.0,1.14,0.14,139.0,0.41,0.27,0.7,0.71,0.37,0.64,0.42,0.14,0.0,Bantamweight,Male,Striker
Bobby 'No Nickname' Southworth,Bobby Southworth,No Nickname,6.2,205.0,Orthodox,10,6,0,False,3.0,0.0,21.0,1.0,0.0,81.0,0.25,0.09,0.5,0.88,0.23,1.0,0.5,0.0,0.0,Light Heavyweight,Male,Hybrid
Jacare 'No Nickname' Souza,Jacare Souza,No Nickname,6.1,185.0,Orthodox,26,10,0,False,2.19,0.19,27.81,1.0,0.5,185.88,0.48,0.45,0.52,0.53,0.35,0.5,0.58,0.56,0.06,Middleweight,Male,Wrestler
Edimilson 'Kevin' Souza,Edimilson Souza,Kevin,6.0,145.0,Orthodox,15,5,0,False,2.0,0.5,38.75,0.0,0.0,119.25,0.5,0.49,0.48,0.22,0.38,0.55,0.69,0.75,0.0,Featherweight,Male,Striker
Livinha 'The Brazilian Gangsta' Souza,Livinha Souza,The Brazilian Gangsta,5.3,115.0,Orthodox,14,4,0,False,2.33,0.0,19.0,1.83,1.0,228.33,0.48,0.43,0.69,0.71,0.45,0.46,0.55,0.67,0.33,Women's Strawweight,Female,Wrestler
Bruno 'The Tiger' Souza,Bruno Souza,The Tiger,5.1,145.0,Orthodox,10,3,0,False,3.0,0.0,56.0,0.5,0.0,28.5,0.4,0.34,0.55,0.76,0.4,0.6,0.0,0.0,0.0,Featherweight,Male,Hybrid
Ketlen 'Esquentadinha' Souza,Ketlen Souza,Esquentadinha,5.3,115.0,Orthodox,15,6,0,False,2.2,0.2,45.4,0.2,0.2,55.6,0.48,0.27,0.58,0.62,0.36,0.73,0.2,0.2,0.2,Women's Strawweight,Female,Striker
Chris 'The Kiss' Spang,Chris Spang,The Kiss,6.2,170.0,Orthodox,6,3,0,False,3.0,0.0,5.0,0.0,0.0,269.0,0.38,0.23,0.56,0.57,0.34,0.62,0.33,0.0,0.0,Welterweight,Male,Hybrid
Ryan 'Superman' Spann,Ryan Spann,Superman,6.5,205.0,Orthodox,23,11,0,False,1.6,0.33,19.27,0.53,0.67,64.4,0.4,0.35,0.47,0.33,0.35,0.33,0.3,0.53,0.13,Heavyweight,Male,Hybrid
Tommy 'No Nickname' Speer,Tommy Speer,No Nickname,5.1,170.0,Orthodox,21,7,0,False,1.0,0.0,2.0,0.0,0.0,14.0,0.28,0.0,0.34,0.5,0.0,0.4,0.0,0.0,0.0,Welterweight,Male,No Clear Style
Sean 'Black Magic' Spencer,Sean Spencer,Black Magic,5.1,170.0,Orthodox,12,6,0,False,2.88,0.38,57.0,0.12,0.0,71.5,0.31,0.25,0.55,0.66,0.3,0.65,0.12,0.0,0.12,Welterweight,Male,Hybrid
Felicia 'FeeNom' Spencer,Felicia Spencer,FeeNom,5.6,145.0,Orthodox,9,3,0,False,2.67,0.0,40.83,1.0,0.17,194.17,0.52,0.44,0.85,0.53,0.4,0.65,0.48,0.0,0.17,Women's Featherweight,Female,Striker
Eric 'Zebrinha' Spicely,Eric Spicely,Zebrinha,6.1,185.0,Orthodox,12,6,0,False,1.71,0.0,24.29,0.57,0.43,30.0,0.43,0.39,0.65,0.14,0.28,0.47,0.61,0.29,0.14,Middleweight,Male,Hybrid
Daniel 'No Nickname' Spitz,Daniel Spitz,No Nickname,6.7,245.0,Orthodox,6,3,0,False,2.25,0.0,26.25,0.5,0.0,15.75,0.34,0.18,0.53,0.64,0.34,0.16,0.0,0.0,0.0,Heavyweight,Male,Hybrid
Serghei 'Polar Bear' Spivac,Serghei Spivac,Polar Bear,6.3,260.0,Orthodox,17,6,0,False,1.86,0.0,27.21,2.21,0.29,71.64,0.34,0.26,0.47,0.39,0.24,0.23,0.19,0.07,0.14,Heavyweight,Male,Hybrid
Daniel 'Dragon' Spohn,Daniel Spohn,Dragon,6.4,205.0,Southpaw,15,6,0,False,3.0,0.0,24.0,0.0,2.0,64.0,0.47,0.43,1.0,0.75,0.42,0.6,1.0,2.0,0.0,Light Heavyweight,Male,Wrestler
Pete 'The Secret Weapon' Spratt,Pete Spratt,The Secret Weapon,5.9,170.0,Orthodox,25,23,0,False,1.57,0.0,8.71,0.14,0.14,66.14,0.5,0.32,0.62,0.66,0.5,0.5,0.17,0.14,0.43,Welterweight,Male,Hybrid
Austin 'No Nickname' Springer,Austin Springer,No Nickname,5.8,145.0,Orthodox,12,4,0,False,1.0,0.0,14.0,0.0,0.0,3.0,0.43,0.18,0.4,0.9,0.42,1.0,0.0,0.0,0.0,Featherweight,Male,Hybrid
Georges 'Rush' St-Pierre,Georges St-Pierre,Rush,5.11,185.0,Orthodox,26,2,0,False,3.23,0.41,59.68,4.09,1.09,433.05,0.55,0.48,0.7,0.64,0.49,0.58,0.62,1.05,0.23,Middleweight,Male,Wrestler
Andreas 'Real Steel' Stahl,Andreas Stahl,Real Steel,5.11,170.0,Orthodox,10,4,0,False,2.0,0.0,27.5,1.0,0.0,120.0,0.36,0.23,0.73,0.75,0.33,0.34,0.0,0.0,0.0,Welterweight,Male,Hybrid
Ron 'The Choir Boy' Stallings,Ron Stallings,The Choir Boy,6.2,170.0,Southpaw,14,8,0,False,2.0,0.0,28.0,0.0,0.0,24.67,0.6,0.48,0.74,0.89,0.59,0.48,0.33,0.0,0.0,Middleweight,Male,Striker
Cody 'The Spartan' Stamann,Cody Stamann,The Spartan,5.6,135.0,Orthodox,21,8,1,False,2.53,0.13,51.73,1.73,0.0,140.4,0.43,0.33,0.7,0.75,0.41,0.4,0.36,0.27,0.07,Bantamweight,Male,Striker
Cristina 'Barbie' Stanciu,Cristina Stanciu,Barbie,5.3,115.0,Orthodox,5,2,0,False,2.0,0.0,22.0,0.5,1.0,99.0,0.46,0.29,0.85,0.84,0.42,0.62,0.44,1.0,0.0,Women's Strawweight,Female,Striker
Brian 'All American' Stann,Brian Stann,All American,6.1,205.0,Orthodox,12,6,0,False,2.18,0.64,30.27,0.0,0.27,85.36,0.41,0.27,0.77,0.85,0.31,0.55,0.3,0.18,0.09,Middleweight,Male,Hybrid
Josh 'The Sandman' Stansbury,Josh Stansbury,The Sandman,6.2,205.0,Orthodox,4,8,0,False,2.33,0.0,33.67,0.0,0.67,102.33,0.51,0.43,0.77,0.88,0.57,0.51,0.21,0.0,0.0,Light Heavyweight,Male,Striker
Clifford 'No Nickname' Starks,Clifford Starks,No Nickname,6.0,185.0,Orthodox,13,3,0,False,2.0,0.0,15.0,1.0,0.0,61.0,0.56,0.55,0.67,0.33,0.55,0.58,0.33,0.0,0.33,Middleweight,Male,Striker
Kalib 'No Nickname' Starnes,Kalib Starnes,No Nickname,6.3,185.0,Orthodox,17,11,1,False,2.4,0.0,27.8,1.0,0.4,119.8,0.5,0.38,0.65,0.68,0.37,0.92,0.25,0.4,0.2,Middleweight,Male,Striker
Laureano 'Pepi' Staropoli,Laureano Staropoli,Pepi,6.1,185.0,Orthodox,9,5,0,False,3.0,0.0,49.67,0.83,0.0,67.83,0.35,0.26,0.64,0.94,0.34,0.62,0.08,0.0,0.0,Welterweight,Male,Hybrid
Damian 'Webster' Stasiak,Damian Stasiak,Webster,5.5,135.0,Orthodox,10,6,0,False,2.67,0.0,22.83,2.17,0.5,188.33,0.39,0.3,0.6,0.76,0.33,0.55,0.5,1.0,0.5,Bantamweight,Male,Wrestler
Dominique 'Non-Stop Action-Packed' Steele,Dominique Steele,Non-Stop Action-Packed,5.1,170.0,Orthodox,14,9,0,False,2.6,0.4,27.8,2.2,0.0,252.8,0.58,0.55,0.65,0.33,0.48,0.51,0.42,0.0,0.0,Welterweight,Male,Striker
Kody 'No Nickname' Steele,Kody Steele,No Nickname,5.9,155.0,Orthodox,7,1,0,False,3.0,0.0,59.0,1.0,0.0,6.0,0.28,0.24,0.91,0.5,0.28,0.25,0.0,0.0,0.0,Lightweight,Male,Hybrid
Steve 'The Hooligan' Steinbeiss,Steve Steinbeiss,The Hooligan,6.3,185.0,Orthodox,9,4,0,False,2.0,0.0,46.0,0.0,0.0,161.5,0.5,0.33,0.92,0.45,0.38,0.42,0.0,0.0,0.0,Middleweight,Male,Hybrid
Dmitri 'No Nickname' Stepanov,Dmitri Stepanov,No Nickname,6.3,217.0,Orthodox,0,1,0,False,1.0,0.0,1.0,0.0,0.0,34.8,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Heavyweight,Male,Hybrid
Jeremy 'Lil' Heathen' Stephens,Jeremy Stephens,Lil' Heathen,5.9,155.0,Orthodox,28,20,0,False,2.54,0.51,36.46,0.86,0.29,134.77,0.41,0.32,0.67,0.73,0.36,0.55,0.45,0.49,0.2,Featherweight,Male,Wrestler
Aljamain 'Funk Master' Sterling,Aljamain Sterling,Funk Master,5.7,145.0,Orthodox,25,5,0,False,2.95,0.0,61.86,2.27,0.59,175.27,0.46,0.35,0.59,0.63,0.4,0.59,0.47,0.36,0.14,Catch Weight,Male,Striker
Joe 'Daddy' Stevenson,Joe Stevenson,Daddy,5.7,145.0,Orthodox,33,16,0,False,2.25,0.06,19.19,1.94,1.5,212.81,0.5,0.37,0.54,0.5,0.32,0.66,0.59,1.25,0.31,Lightweight,Male,Wrestler
Maia 'No Nickname' Stevenson,Maia Stevenson,No Nickname,5.4,115.0,Orthodox,6,5,0,False,1.0,0.0,6.0,1.0,0.0,107.0,0.66,0.69,0.5,0.0,0.5,0.5,0.88,3.0,1.0,Women's Strawweight,Female,Wrestler
Darren 'The Dentist' Stewart,Darren Stewart,The Dentist,6.0,205.0,Orthodox,12,8,0,False,2.07,0.14,28.0,1.07,0.07,173.29,0.5,0.42,0.78,0.75,0.39,0.69,0.31,0.14,0.07,Middleweight,Male,Striker
Kyle 'Gunz Up' Stewart,Kyle Stewart,Gunz Up,6.0,170.0,Orthodox,11,3,0,False,2.0,0.0,12.5,0.0,0.0,126.5,0.5,0.45,0.16,0.85,0.45,0.28,0.5,0.5,0.0,Welterweight,Male,Hybrid
Alex 'The Brazilian Killa' Stiebling,Alex Stiebling,The Brazilian Killa,6.2,205.0,Southpaw,19,11,1,False,2.0,0.0,4.0,0.0,1.0,0.0,0.57,0.6,0.5,0.0,0.0,0.5,1.0,1.0,0.0,Middleweight,Male,Wrestler
Navajo 'No Nickname' Stirling,Navajo Stirling,No Nickname,6.4,205.0,Orthodox,7,0,0,False,3.0,0.5,94.0,1.5,0.0,117.5,0.49,0.36,0.7,0.76,0.48,0.68,0.28,0.0,0.0,Light Heavyweight,Male,Striker
Dan 'The Anvil' Stittgen,Dan Stittgen,The Anvil,6.1,170.0,Orthodox,12,5,0,False,2.0,0.0,28.5,0.5,0.0,7.0,0.52,0.35,0.68,0.86,0.49,0.5,0.5,0.0,0.0,Welterweight,Male,Striker
Denis 'No Nickname' Stojnic,Denis Stojnic,No Nickname,6.0,245.0,Orthodox,13,3,0,False,2.0,0.0,11.5,0.0,0.5,145.5,0.22,0.19,0.5,0.34,0.06,0.3,0.15,0.5,0.0,Heavyweight,Male,No Clear Style
Julija 'No Nickname' Stoliarenko,Julija Stoliarenko,No Nickname,5.7,125.0,Orthodox,11,10,2,False,2.33,0.0,29.22,0.56,1.0,93.78,0.41,0.31,0.71,0.63,0.38,0.55,0.31,0.67,0.11,Women's Flyweight,Female,Wrestler
Dustin 'No Nickname' Stoltzfus,Dustin Stoltzfus,No Nickname,6.0,185.0,Orthodox,16,8,0,False,2.3,0.2,34.0,1.4,0.7,73.7,0.43,0.35,0.74,0.57,0.34,0.78,0.36,0.5,0.5,Middleweight,Male,Wrestler
Niklas 'Green Mask' Stolze,Niklas Stolze,Green Mask,6.1,155.0,Switch,12,6,0,False,2.0,0.0,16.0,0.33,0.33,128.67,0.6,0.59,0.39,0.87,0.57,0.44,0.72,0.67,0.0,Lightweight,Male,Striker
Ken 'No Nickname' Stone,Ken Stone,No Nickname,5.8,135.0,Southpaw,11,4,0,False,1.5,0.0,22.5,0.5,0.25,115.5,0.58,0.4,0.75,0.89,0.46,0.67,0.5,0.25,0.0,Bantamweight,Male,Striker
Rick 'The Horror' Story,Rick Story,The Horror,5.9,170.0,Southpaw,19,9,0,False,2.68,0.32,47.42,2.11,0.74,174.63,0.42,0.32,0.75,0.66,0.36,0.61,0.37,0.95,0.26,Welterweight,Male,Wrestler
Darko 'No Nickname' Stosic,Darko Stosic,No Nickname,6.0,205.0,Orthodox,13,4,0,False,2.5,0.0,31.5,2.75,0.0,77.5,0.38,0.29,0.39,0.86,0.35,0.2,0.62,0.0,0.0,Light Heavyweight,Male,Hybrid
Greg 'Ranger' Stott,Greg Stott,Ranger,5.7,220.0,Southpaw,0,1,0,False,1.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Heavyweight,Male,No Clear Style
Curtis 'No Nickname' Stout,Curtis Stout,No Nickname,6.1,185.0,Southpaw,11,12,1,False,2.0,0.0,3.5,0.0,0.0,1.5,0.68,0.0,0.5,0.84,0.74,0.0,0.25,0.0,0.0,Middleweight,Male,Hybrid
Sam 'Hands of Stone' Stout,Sam Stout,Hands of Stone,5.9,155.0,Orthodox,20,12,1,False,2.55,0.15,49.75,0.5,0.1,86.2,0.36,0.28,0.62,0.77,0.33,0.59,0.28,0.1,0.1,Lightweight,Male,Hybrid
Jesse 'Sui Generis' Strader,Jesse Strader,Sui Generis,5.7,135.0,Orthodox,5,3,0,False,2.0,0.0,39.0,2.0,0.0,100.5,0.53,0.35,0.55,0.82,0.5,0.46,0.5,0.0,0.0,Bantamweight,Male,Striker
Dave 'No Nickname' Strasser,Dave Strasser,No Nickname,5.1,170.0,Orthodox,25,8,0,False,2.0,0.0,31.0,0.5,0.0,148.0,0.33,0.28,0.58,0.5,0.28,0.3,0.34,0.0,0.0,Welterweight,Male,Hybrid
Gerald 'The Finishing Machine' Strebendt,Gerald Strebendt,The Finishing Machine,5.9,155.0,Orthodox,9,7,0,False,1.0,0.0,0.0,0.0,3.0,0.0,0.20799999999999996,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Lightweight,Male,No Clear Style
Sean 'No Nickname' Strickland,Sean Strickland,No Nickname,6.1,185.0,Orthodox,29,7,0,False,3.3,0.26,95.52,0.78,0.17,41.65,0.4,0.3,0.61,0.74,0.4,0.41,0.13,0.0,0.0,Middleweight,Male,Striker
Mark 'Mugen' Striegl,Mark Striegl,Mugen,5.8,145.0,Southpaw,18,4,0,False,1.5,0.0,5.5,0.0,0.0,41.0,0.44,0.28,0.16,1.0,0.46,0.0,0.25,0.0,0.0,Featherweight,Male,Hybrid
Hans 'No Nickname' Stringer,Hans Stringer,No Nickname,6.3,205.0,Orthodox,22,8,3,False,2.0,0.0,26.33,1.33,0.0,180.0,0.55,0.38,0.57,0.95,0.54,0.56,0.42,0.0,0.0,Light Heavyweight,Male,Striker
Stefan 'Skyscraper' Struve,Stefan Struve,Skyscraper,6.11,265.0,Orthodox,33,13,0,False,1.92,0.12,24.38,0.29,0.88,97.29,0.45,0.31,0.5,0.59,0.4,0.32,0.39,0.71,0.21,Heavyweight,Male,Wrestler
Mike 'No Nickname' Stumpf,Mike Stumpf,No Nickname,5.1,170.0,Orthodox,11,4,0,False,2.0,0.0,31.5,1.0,0.5,124.5,0.26,0.22,0.36,0.5,0.24,0.34,0.5,1.0,0.0,Welterweight,Male,Hybrid
Tatiana 'No Nickname' Suarez,Tatiana Suarez,No Nickname,5.5,115.0,Southpaw,12,1,0,False,2.56,0.0,34.56,3.44,0.44,302.44,0.59,0.34,0.74,0.53,0.32,0.71,0.38,0.22,0.11,Women's Strawweight,Female,Striker
Genki 'Neo-Samurai' Sudo,Genki Sudo,Neo-Samurai,5.9,155.0,Orthodox,15,4,2,False,2.0,0.0,13.0,2.0,2.33,210.0,0.48,0.23,0.46,0.62,0.2,0.25,0.34,2.33,0.0,Lightweight,Male,Wrestler
George 'The Silencer' Sullivan,George Sullivan,The Silencer,6.0,170.0,Orthodox,17,7,0,False,2.14,0.0,33.14,0.86,0.43,130.57,0.47,0.31,0.53,0.71,0.34,0.7,0.39,0.57,0.14,Welterweight,Male,Striker
Amar 'No Nickname' Suloev,Amar Suloev,No Nickname,5.9,183.0,Orthodox,24,7,0,False,2.0,0.0,17.5,0.5,0.5,1.5,0.48,0.4,0.2,0.96,0.46,0.0,0.5,0.5,0.0,Middleweight,Male,Hybrid
Baisangur 'Hunter' Susurkaev,Baisangur Susurkaev,Hunter,6.2,185.0,Orthodox,10,0,0,False,2.0,0.0,36.0,2.0,1.0,199.0,0.58,0.5,0.7,1.0,0.52,0.67,0.71,1.0,0.0,Middleweight,Male,Striker
Martin 'No Nickname' Svensson,Martin Svensson,No Nickname,6.1,155.0,Orthodox,15,6,0,False,2.0,0.0,13.0,0.0,0.0,19.0,0.38,0.14,0.71,1.0,0.38,0.0,1.0,0.0,0.0,Lightweight,Male,Hybrid
Cub 'No Nickname' Swanson,Cub Swanson,No Nickname,5.8,145.0,Orthodox,30,14,0,False,2.68,0.4,64.32,0.56,0.08,84.84,0.49,0.44,0.74,0.74,0.46,0.67,0.43,0.32,0.08,Featherweight,Male,Striker
Mike 'Quick' Swick,Mike Swick,Quick,6.1,170.0,Orthodox,15,6,0,False,2.07,0.27,19.13,0.53,0.33,125.93,0.45,0.34,0.45,0.53,0.34,0.52,0.44,0.47,0.07,Welterweight,Male,Hybrid
Floyd 'No Nickname' Sword,Floyd Sword,No Nickname,6.0,185.0,Orthodox,12,3,0,False,1.0,0.0,3.0,0.0,0.0,38.0,0.42,0.2,1.0,1.0,0.4,0.5,0.0,0.0,0.0,Middleweight,Male,Hybrid
Oumar 'No Nickname' Sy,Oumar Sy,No Nickname,6.4,205.0,Orthodox,12,1,0,False,2.0,0.0,35.25,1.75,0.25,213.25,0.34,0.26,0.36,0.61,0.32,0.22,0.1,0.25,0.0,Light Heavyweight,Male,Hybrid
Klaudia 'No Nickname' Sygula,Klaudia Sygula,No Nickname,5.8,135.0,Orthodox,7,2,0,False,2.5,0.0,56.5,0.5,0.0,83.5,0.36,0.26,0.51,0.66,0.36,0.31,0.0,0.0,0.0,Women's Bantamweight,Female,Hybrid
Bentley 'Bolivia' Syler,Bentley Syler,Bolivia,5.4,125.0,Orthodox,5,1,0,False,3.0,0.0,15.0,0.0,0.0,42.0,0.2,0.18,0.33,0.5,0.2,0.2,0.0,0.0,0.0,Flyweight,Male,No Clear Style
Tim 'The Maine-iac' Sylvia,Tim Sylvia,The Maine-iac,6.8,265.0,Orthodox,31,10,0,False,2.46,0.38,45.0,0.08,0.08,102.54,0.41,0.35,0.69,0.57,0.34,0.44,0.46,0.08,0.08,Heavyweight,Male,Hybrid
Eugenio 'No Nickname' Tadeu,Eugenio Tadeu,No Nickname,5.8,160.0,Orthodox,2,3,0,False,1.0,0.0,6.0,0.0,0.0,54.684000000000005,0.25,0.13,0.17,1.0,0.45,0.08,0.0,0.0,0.0,Lightweight,Male,Hybrid
Justin 'Bad Man' Tafa,Justin Tafa,Bad Man,6.0,264.0,Southpaw,7,5,0,False,1.6,0.4,22.1,0.0,0.0,23.0,0.52,0.47,0.66,0.32,0.47,0.4,0.35,0.0,0.0,Heavyweight,Male,Hybrid
Junior 'The Juggernaut' Tafa,Junior Tafa,The Juggernaut,6.3,205.0,Orthodox,6,4,0,False,1.83,0.17,23.5,0.0,0.0,118.5,0.57,0.53,0.54,0.5,0.54,0.22,0.42,0.33,0.0,Heavyweight,Male,Striker
Khalid 'The Warrior' Taha,Khalid Taha,The Warrior,5.5,135.0,Orthodox,13,5,0,False,2.33,0.33,27.17,0.0,0.17,208.17,0.44,0.36,0.29,0.67,0.3,0.4,0.51,0.17,0.17,Bantamweight,Male,Hybrid
Tatsuro 'No Nickname' Taira,Tatsuro Taira,No Nickname,5.7,125.0,Orthodox,17,1,0,False,2.5,0.38,31.75,2.38,1.25,359.0,0.67,0.63,0.64,0.82,0.52,0.32,0.69,1.25,0.38,Flyweight,Male,Wrestler
